date,id,name,odd
2022-05-05T16:20:50.998649,1404211262,Koleník Ján,1.12
2022-05-05T16:20:50.998649,1404211260,Kubovčíková Šebová Zuzana,6.5
2022-05-05T16:20:50.998649,1404211261,Bardy Adam,10.0
2022-05-06T04:19:12.378808,1404211262,Koleník Ján,1.12
2022-05-06T04:19:12.378808,1404211260,Kubovčíková Šebová Zuzana,6.5
2022-05-06T04:19:12.378808,1404211261,Bardy Adam,10.0
2022-05-06T16:22:26.806505,1404211262,Koleník Ján,1.11
2022-05-06T16:22:26.806505,1404211260,Kubovčíková Šebová Zuzana,6.75
2022-05-06T16:22:26.806505,1404211261,Bardy Adam,10.5
2022-05-07T04:18:03.960504,1404211262,Koleník Ján,1.11
2022-05-07T04:18:03.960504,1404211260,Kubovčíková Šebová Zuzana,6.75
2022-05-07T04:18:03.960504,1404211261,Bardy Adam,10.5
2022-05-07T16:19:41.689688,1404211262,Koleník Ján,1.11
2022-05-07T16:19:41.689688,1404211260,Kubovčíková Šebová Zuzana,6.75
2022-05-07T16:19:41.689688,1404211261,Bardy Adam,10.5
2022-05-08T04:20:31.472712,1404211262,Koleník Ján,1.11
2022-05-08T04:20:31.472712,1404211260,Kubovčíková Šebová Zuzana,6.75
2022-05-08T04:20:31.472712,1404211261,Bardy Adam,10.5
