,box_id,box_name,event_name,match_close,match_id,match_title,race_id,race_name,sport_title
302,b1068624703,Nytra Zdeněk,Vítěz Ano/Ne,2022-09-23T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747169,Senátní volby obvod 70 Ostrava-město - celkově,Politika
303,b1068624937,Matušek Zdeněk,Vítěz Ano/Ne,2022-09-23T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747170,Senátní volby obvod 73 Frýdek-Místek - celkově,Politika
304,b1068625164,Jelínková Šárka,Vítěz Ano/Ne,2022-09-23T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747171,Senátní volby obvod 76 Kroměříž - celkově,Politika
305,b1068625253,Rajchmanová Eva,Vítěz Ano/Ne,2022-09-23T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747172,Senátní volby obvod 79 Hodonín - celkově,Politika
306,b1068620480,Naxera Karel,Vítěz Ano/Ne,2022-09-23T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747137,Senátní volby obvod 7 Plzeň-město - celkově,Politika
307,b1068842616,SPOLEČNĚ - ODS a TOP 09,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747105,Volby do zastupitelstva města Brno,Politika
308,b1068842617,ANO 2011,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747105,Volby do zastupitelstva města Brno,Politika
309,b1068842618,Česká pirátská strana,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747105,Volby do zastupitelstva města Brno,Politika
310,b1068842619,Lidovci a Starostové,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747105,Volby do zastupitelstva města Brno,Politika
311,b1068842620,Zelení a ŽítBrno s pod.Idealistů,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747105,Volby do zastupitelstva města Brno,Politika
312,b1068842621,ČSSD VAŠI STAROSTOVÉ,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747105,Volby do zastupitelstva města Brno,Politika
313,b1068842622,"SPD,TRIKOL.,MORAVANÉ a nezávislí",Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747105,Volby do zastupitelstva města Brno,Politika
314,b1068842982,ANO 2011,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747106,Volby do zastupitelstva města Ostrava,Politika
315,b1068842983,Koalice SPOLU,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747106,Volby do zastupitelstva města Ostrava,Politika
316,b1068842984,Ostravak,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747106,Volby do zastupitelstva města Ostrava,Politika
317,b1068842985,Česká pirátská strana,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747106,Volby do zastupitelstva města Ostrava,Politika
318,b1068842986,SPD,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747106,Volby do zastupitelstva města Ostrava,Politika
319,b1068842987,ČSSD a hnutí LEČO,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747106,Volby do zastupitelstva města Ostrava,Politika
320,b1068842988,STAROSTOVÉ pro OSTRAVU,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747106,Volby do zastupitelstva města Ostrava,Politika
321,b1068842281,SPOLU pro Prahu,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
322,b1068842282,PRAHA SOBĚ,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
323,b1068842283,ANO 2011,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
324,b1068842284,Česká pirátská strana,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
325,b1068842285,STAROSTOVÉ a NEZÁVISLÍ,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
326,b1068842286,Solidarita,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
327,b1068842287,"SPD,Trikol.,HnutíPES a nezávislí",Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
328,b1068842288,KSČM,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
329,b1069205331,"Moderaterna, 17.65%",Počet hlasů v procentech,2022-09-11T08:00:00.000+02:00,95451,Švédské parlamentní volby 2022,4396384,Švédské parlamentní volby 2022,Politika
330,b1069205332,"Socialdemokraterna, 30.01%",Počet hlasů v procentech,2022-09-11T08:00:00.000+02:00,95451,Švédské parlamentní volby 2022,4396384,Švédské parlamentní volby 2022,Politika
331,b1069205333,"Sverigedemokraterna, 20.75%",Počet hlasů v procentech,2022-09-11T08:00:00.000+02:00,95451,Švédské parlamentní volby 2022,4396384,Švédské parlamentní volby 2022,Politika
332,b1069205334,Sverigedemokraterna x Moderaterna,Kdo získá více hlasů,2022-09-11T08:00:00.000+02:00,95451,Švédské parlamentní volby 2022,4396384,Švédské parlamentní volby 2022,Politika
333,b1069205335,Centerpartiet x Kristdemokraterna,Kdo získá více hlasů,2022-09-11T08:00:00.000+02:00,95451,Švédské parlamentní volby 2022,4396384,Švédské parlamentní volby 2022,Politika
334,b1070379726,,Cena 1 barel ropa Brent v USD dne 20.12.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-10-15T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
335,b1070379727,,Cena 1 oz zlata v USD dne 20.12.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-10-15T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
336,b1070379728,,Kurz 1 Bitcoin v USD dne 20.12.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-10-15T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
337,b1070379729,,Kurz devizového trhu 1 EUR podle ČNB pro den 20.12.2022,2022-10-15T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
338,b1070387054,,Maximální denní teplota ve stupních C podle chmi.cz bude 15.10.2022 8:00 – 16.10.2022 8:00 SELČ na met. stanici Praha-Ruzyně,2022-10-01T23:00:00.000+02:00,94653,Počasí v ČR 2022,4337194,Maximální denní teplota ve stupních C,Společenské sázky
339,b1071405519,,Vítěz,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747107,Primátor hl.m. Praha 31.12.2022,Politika
340,b1072060582,SPOLU pro Prahu,Umístění do 2. místa podle počtu hlasů Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
341,b1072060584,ANO 2011,Umístění do 2. místa podle počtu hlasů Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
342,b1072060585,Česká pirátská strana,Umístění do 2. místa podle počtu hlasů Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
343,b1072060583,PRAHA SOBĚ,Umístění do 2. místa podle počtu hlasů Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
344,b1072060586,STAROSTOVÉ a NEZÁVISLÍ,Umístění do 2. místa podle počtu hlasů Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
345,b1072060587,Solidarita,Umístění do 2. místa podle počtu hlasů Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
346,b1072060588,"SPD,Trikol.,HnutíPES a nezávislí",Umístění do 2. místa podle počtu hlasů Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
347,b1072060589,KSČM,Umístění do 2. místa podle počtu hlasů Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
348,b1072060590,SPOLU pro Prahu,Umístění do 3. místa podle počtu hlasů Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
349,b1072060592,ANO 2011,Umístění do 3. místa podle počtu hlasů Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
350,b1072060593,Česká pirátská strana,Umístění do 3. místa podle počtu hlasů Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
351,b1072060591,PRAHA SOBĚ,Umístění do 3. místa podle počtu hlasů Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
352,b1072060594,STAROSTOVÉ a NEZÁVISLÍ,Umístění do 3. místa podle počtu hlasů Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
353,b1072060595,Solidarita,Umístění do 3. místa podle počtu hlasů Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
354,b1072060596,"SPD,Trikol.,HnutíPES a nezávislí",Umístění do 3. místa podle počtu hlasů Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
355,b1072060597,KSČM,Umístění do 3. místa podle počtu hlasů Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
356,b1072044411,,Nejvíce mandátů získá,2022-09-25T08:00:00.000+02:00,99857,Italské parlamentní volby 2022,4815123,Italské parlamentní volby 2022 - Camera dei Deputati,Politika
357,b1073089702,Procházková Věra x Chromcová Eva,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
358,b1073089703,Dernerová Alena x Paparega Jan,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
359,b1073089704,Naxera Karel x Kovářová Daniela,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
360,b1073089705,Jirsa Tomáš x Lorenc Miroslav,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
361,b1073089706,Slabý Marek x Větrovský Jaroslav,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
362,b1073089707,Oberfalzer Jiří x Sidovský Janis,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
363,b1073089708,Kordová Marvanová Hana x Kos Ladislav,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
364,b1073089709,Pirk Jan x Chmelová Renata,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
365,b1073089710,Smotlachová Jarmila x Brzobohatá Andrea,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
366,b1073089711,Nedvědický Petr x Krsek Martin,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
367,b1073089712,Canov Michael x Loučková Kotasová Radka,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
368,b1073089713,Czernin Tomáš x Dědeček Jaromír,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
369,b1073089714,Strnad Jaromír x Procházka Bohuslav,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
370,b1073089715,Horská Miluše x Charvát Martin,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
371,b1073089716,Vítková Jaromíra x Žirovnický Antonín,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
372,b1073089717,Vystrčil Miloš x Nagyová Jana,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
373,b1073089718,Töpfer Tomáš x Semrád Bořek,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
374,b1073089719,Dušek Jiří x Vokřál Petr,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
375,b1073089720,Brázdil Milan x Kantor Lumír,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
376,b1073089721,Radkovský Jaromír x Váňová Ivana,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
377,b1073089722,Nytra Zdeněk x Antl Miroslav,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
378,b1073089723,Matušek Zdeněk x Folwarczny Stanislav,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
379,b1073089724,Pluhařová Lucie x Zwyrtek Hamplová Jana,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
380,b1073089725,Rajchmanová Eva x Brančíková Ladislava,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
381,b1073271291,Svoboda Bohuslav,Vítěz Ano/Ne,2022-09-29T10:00:00.000+02:00,95453,Česko - komunální volby 2022,4747107,Primátor hl.m. Praha 31.12.2022,Politika
382,b1073785073,,Vítěz,2022-10-02T12:00:00.000+02:00,100079,Brazílie - prezidentské volby 2022,4829747,Brazílie - prezidentské volby 2022,Politika
383,b1074976101,,Maximální denní teplota ve stupních C podle chmi.cz bude 1.11.2022 7:00 – 2.11.2022 7:00 SELČ na met. stanici Praha-Ruzyně,2022-10-15T23:00:00.000+02:00,94653,Počasí v ČR 2022,4337194,Maximální denní teplota ve stupních C,Společenské sázky
384,b1078731523,,Maximální denní teplota ve stupních C podle chmi.cz bude 15.11.2022 7:00 – 16.11.2022 7:00 SELČ na met. stanici Praha-Ruzyně,2022-10-30T23:00:00.000+01:00,94653,Počasí v ČR 2022,4337194,Maximální denní teplota ve stupních C,Společenské sázky
385,b1078732361,,Maximální denní teplota ve stupních C podle chmi.cz bude 24.12.2022 7:00 – 25.12.2022 7:00 SELČ na met. stanici Praha-Ruzyně,2022-10-30T23:00:00.000+01:00,94653,Počasí v ČR 2022,4337194,Maximální denní teplota ve stupních C,Společenské sázky
386,b1078893983,,Republikánská strana bude mít většinu mandátů ve Sněmovně reprezentantů po volbách 2022,2022-11-08T12:00:00.000+01:00,95452,USA - volby do Kongresu 2022,4396385,USA - volby do kongresu 2022,Politika
387,b1078893984,,Počet mandátů Republikánské strany v Senátu po volbách 2022,2022-11-08T12:00:00.000+01:00,95452,USA - volby do Kongresu 2022,4396385,USA - volby do kongresu 2022,Politika
388,b1079199431,,Vítěz,2022-10-23T07:00:00.000+02:00,95448,Slovinsko - prezidentské volby 2022,4396382,Slovinsko - prezidentské volby 2022,Politika
389,b1079214513,,Prezident bude zvolen v 1.kole,2022-10-23T07:00:00.000+02:00,95448,Slovinsko - prezidentské volby 2022,4396382,Slovinsko - prezidentské volby 2022,Politika
390,b1079737634,,Vítěz,2022-10-20T20:00:00.000+02:00,97400,Premiér Velké Británie,4876595,Následující premiér V.Británie po L.Truss,Politika
391,b1079820195,,Vítěz,2022-10-29T07:00:00.000+02:00,95456,Slovensko - komunální volby 2022,4873312,Primátor Bratislavy,Politika
392,b1079822882,,Vítěz,2022-10-29T07:00:00.000+02:00,95456,Slovensko - komunální volby 2022,4873316,Primátor Trenčína,Politika
393,b1079822509,,Vítěz,2022-10-29T07:00:00.000+02:00,95456,Slovensko - komunální volby 2022,4873318,Primátor Trnavy,Politika
394,b1080521071,,Vítěz,2022-10-29T07:00:00.000+02:00,95456,Slovensko - komunální volby 2022,4873313,Primátor Banské Bystrice,Politika
395,b1080540319,,Vítěz,2022-10-29T07:00:00.000+02:00,95456,Slovensko - komunální volby 2022,4873315,Primátor Košic,Politika
396,b1080553387,,Vítěz,2022-10-29T07:00:00.000+02:00,95456,Slovensko - komunální volby 2022,4873317,Primátor Nitry,Politika
397,b1080545893,,Vítěz,2022-10-29T07:00:00.000+02:00,95456,Slovensko - komunální volby 2022,4873321,Primátor Prešova,Politika
398,b1080518948,,Vítěz,2022-10-29T07:00:00.000+02:00,95456,Slovensko - komunální volby 2022,4873314,Primátor Žiliny,Politika
399,b1080526770,,Vítěz,2022-10-29T08:00:00.000+02:00,95455,Slovensko - Volby do VÚC 2022,4873322,Předseda VÚC Bratislava,Politika
400,b1080733392,,Vítěz,2022-10-29T07:00:00.000+02:00,95455,Slovensko - Volby do VÚC 2022,4873324,Předseda VÚC Trenčín,Politika
401,b1080735654,,Vítěz,2022-10-29T07:00:00.000+02:00,95455,Slovensko - Volby do VÚC 2022,4873323,Předseda VÚC Trnava,Politika
402,b1080737868,,Vítěz,2022-10-29T07:00:00.000+02:00,95455,Slovensko - Volby do VÚC 2022,4873326,Předseda VÚC Žilina,Politika
403,b1083887630,,Cena 1 barel ropa Brent v USD dne 31.1.2023 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2023-12-20T01:00:00.000+01:00,95954,Ceny komodit a devizové kurzy,4901596,Ceny komodit a devizové kurzy,Finance
404,b1083887631,,Cena 1 oz zlata v USD dne 31.1.2023 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2023-12-20T01:00:00.000+01:00,95954,Ceny komodit a devizové kurzy,4901596,Ceny komodit a devizové kurzy,Finance
405,b1083887632,,Kurz 1 Bitcoin v USD dne 31.1.2023 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2023-12-20T01:00:00.000+01:00,95954,Ceny komodit a devizové kurzy,4901596,Ceny komodit a devizové kurzy,Finance
406,b1083887633,,Kurz devizového trhu 1 EUR podle ČNB pro den 31.1.2023,2023-12-20T01:00:00.000+01:00,95954,Ceny komodit a devizové kurzy,4901596,Ceny komodit a devizové kurzy,Finance
407,b1084103387,,Maximální denní teplota ve stupních C podle chmi.cz bude 1.12.2022 7:00 – 2.12.2022 7:00 SELČ na met. stanici Praha-Ruzyně,2022-11-15T23:00:00.000+01:00,94653,Počasí v ČR 2022,4337194,Maximální denní teplota ve stupních C,Společenské sázky
408,b1084311570,,Cena 1 barel ropa Brent v USD dne 31.1.2023 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2023-12-20T01:00:00.000+01:00,95954,Ceny komodit a devizové kurzy,4901596,Ceny komodit a devizové kurzy,Finance
409,b1084311571,,Cena 1 oz zlata v USD dne 31.1.2023 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2023-12-20T01:00:00.000+01:00,95954,Ceny komodit a devizové kurzy,4901596,Ceny komodit a devizové kurzy,Finance
410,b1084761803,,Volební účast v procentech,2023-01-21T07:00:00.000+01:00,101779,Slovensko - referendum k předčasným volbám 2023,4905061,Slovensko - referendum k předčasným volbám 21.1.2023,Politika
411,b1086436446,Pavel Petr,Vítěz Ano/Ne,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,2878450,3.přímá volba prezidenta ČR,Politika
412,b1086436447,Babiš Andrej,Vítěz Ano/Ne,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,2878450,3.přímá volba prezidenta ČR,Politika
413,b1086436448,Nerudová Danuše,Vítěz Ano/Ne,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,2878450,3.přímá volba prezidenta ČR,Politika
414,b1086674284,,Cena 1 oz zlata v USD dne 31.1.2023 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2023-12-20T01:00:00.000+01:00,95954,Ceny komodit a devizové kurzy,4901596,Ceny komodit a devizové kurzy,Finance
415,b1086868796,,Cena 1 oz zlata v USD dne 31.1.2023 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2023-12-20T01:00:00.000+01:00,95954,Ceny komodit a devizové kurzy,4901596,Ceny komodit a devizové kurzy,Finance
416,b1088119152,,Maximální denní teplota ve stupních C podle chmi.cz bude 15.12.2022 7:00 – 16.12.2022 7:00 SELČ na met. stanici Praha-Ruzyně,2022-12-01T23:00:00.000+01:00,94653,Počasí v ČR 2022,4337194,Maximální denní teplota ve stupních C,Společenské sázky
417,b1090759407,,Vítěz,2022-12-01T20:00:00.000+01:00,102577,Cr. Ronaldo 3.2.2023 hráčem týmu,4944211,Cristiano Ronaldo bude 3.2.2023 hráčem týmu (ne hostování),Sportovní sázky
418,b1090844247,,Vítěz,2022-12-06T12:00:00.000+01:00,95452,USA - volby do Kongresu 2022,4944966,Volby do Senátu USA 2022 - Georgia,Politika
419,b1091634909,,prezident ČR bude zvolen v 1.kole,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,2878450,3.přímá volba prezidenta ČR,Politika
420,b1091646308,Babiš Andrej,Vítěz Ano/Ne,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
421,b1091646309,Pavel Petr,Vítěz Ano/Ne,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
422,b1091646310,Nerudová Danuše,Vítěz Ano/Ne,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
423,b1091646311,Fischer Pavel,Vítěz Ano/Ne,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
424,b1091646312,Hilšer Marek,Vítěz Ano/Ne,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
425,b1091646313,Středula Josef,Vítěz Ano/Ne,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
426,b1091646314,Bašta Jaroslav,Vítěz Ano/Ne,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
427,b1091646315,Zima Tomáš,Vítěz Ano/Ne,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
428,b1091646316,Rohanová Denisa,Vítěz Ano/Ne,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
429,b1091646317,Babiš Andrej,Umístění do 2. místa Ano/Ne,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
430,b1091646318,Pavel Petr,Umístění do 2. místa Ano/Ne,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
431,b1091646319,Nerudová Danuše,Umístění do 2. místa Ano/Ne,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
432,b1091646320,Fischer Pavel,Umístění do 2. místa Ano/Ne,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
433,b1091646321,Hilšer Marek,Umístění do 2. místa Ano/Ne,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
434,b1091646322,Středula Josef,Umístění do 2. místa Ano/Ne,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
435,b1091646323,Bašta Jaroslav,Umístění do 2. místa Ano/Ne,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
