date,match_id,match_name,match_url,competition_id,competition_name,sport_id,sport_name,date_closed,event_id,event_name
2023-06-15 04:09:00.860376,4964174,Maximální denní teplota ve stupních C,/spolecenske-sazky-maximalni-denni-teplota-ve-stupnich-c-4964174,102960,Počasí v ČR 2023,191,Společenské sázky,2023-06-15T19:30:00,,
2023-06-15 04:09:00.860376,5303671,Řecko - předčasné parlamentní volby 2023,/spolecenske-sazky-recko-predcasne-parlamentni-volby-2023-5303671,107766,Řecko - předčasné parlamentní volby 2023,3633,Politika,2023-06-25T05:00:00,,
2023-06-15 04:09:00.860376,5296418,Nejvyšší naměřená teplota v SR 1.7.-1.9.2023,/spolecenske-sazky-nejvyssi-namerena-teplota-v-sr-17-192023-5296418,102959,Počasí v SR 2023,191,Společenské sázky,2023-06-30T21:00:00,,
2023-06-15 04:09:00.860376,5296416,Nejvyšší naměřená teplota v ČR 1.7.-1.9.2023,/spolecenske-sazky-nejvyssi-namerena-teplota-v-cr-17-192023-5296416,102960,Počasí v ČR 2023,191,Společenské sázky,2023-06-30T21:00:00,,
2023-06-15 04:09:00.860376,4908797,Prezidentské volby USA 2024,/spolecenske-sazky-prezidentske-volby-usa-2024-4908797,101839,USA - Prezidentské volby USA 2024,3633,Politika,2024-11-05T11:00:00,,
2023-06-15 04:09:00.860376,5106494,Zlatý míč 2023,/spolecenske-sazky-zlaty-mic-2023-5106494,102958,Zlatý míč 2023,3634,Sportovní sázky,2023-10-01T18:00:00,,
2023-06-15 04:09:00.860376,5340029,Mbappe Kylian bude 2.9.2023 hráčem týmu (ne hostování),/spolecenske-sazky-mbappe-kylian-bude-292023-hracem-tymu-ne-hostovani-5340029,108866,Mbappe Kylian 2.9.2023 hráčem,3634,Sportovní sázky,2023-06-16T15:00:00,,
2023-06-15 04:09:00.860376,4994063,Politické události v roce 2023,/spolecenske-sazky-politicke-udalosti-v-roce-2023-4994063,103485,Politické sázky na rok 2023,3633,Politika,2023-06-25T21:00:00,,
2023-06-16 16:09:00.184382,5259903,Slovensko - první premiér s důvěrou NRSR po volbách,/spolecenske-sazky-slovensko-prvni-premier-s-duverou-nrsr-po-volbach-5259903,105903,Slovensko - parlamentní volby 2023,3633,Politika,2023-09-30T05:00:00,,
2023-06-16 16:09:00.184382,4964174,Maximální denní teplota ve stupních C,/spolecenske-sazky-maximalni-denni-teplota-ve-stupnich-c-4964174,102960,Počasí v ČR 2023,191,Společenské sázky,2023-06-30T19:30:00,,
2023-06-16 16:09:00.184382,5303671,Řecko - předčasné parlamentní volby 2023,/spolecenske-sazky-recko-predcasne-parlamentni-volby-2023-5303671,107766,Řecko - předčasné parlamentní volby 2023,3633,Politika,2023-06-25T05:00:00,,
2023-06-16 16:09:00.184382,5296418,Nejvyšší naměřená teplota v SR 1.7.-1.9.2023,/spolecenske-sazky-nejvyssi-namerena-teplota-v-sr-17-192023-5296418,102959,Počasí v SR 2023,191,Společenské sázky,2023-06-30T21:00:00,,
2023-06-16 16:09:00.184382,5296416,Nejvyšší naměřená teplota v ČR 1.7.-1.9.2023,/spolecenske-sazky-nejvyssi-namerena-teplota-v-cr-17-192023-5296416,102960,Počasí v ČR 2023,191,Společenské sázky,2023-06-30T21:00:00,,
2023-06-16 16:09:00.184382,5174127,Ekonomické události v roce 2023,/spolecenske-sazky-ekonomicke-udalosti-v-roce-2023-5174127,105343,Ekonomické sázky na rok 2023,3631,Finance,2023-06-30T20:00:00,,
2023-06-16 16:09:00.184382,4901596,Ceny komodit a devizové kurzy,/spolecenske-sazky-ceny-komodit-a-devizove-kurzy-4901596,95954,Ceny komodit a devizové kurzy,3631,Finance,2023-07-15T13:00:00,,
2023-06-16 16:09:00.184382,5106494,Zlatý míč 2023,/spolecenske-sazky-zlaty-mic-2023-5106494,102958,Zlatý míč 2023,3634,Sportovní sázky,2023-10-01T18:00:00,,
2023-06-16 16:09:00.184382,4994063,Politické události v roce 2023,/spolecenske-sazky-politicke-udalosti-v-roce-2023-4994063,103485,Politické sázky na rok 2023,3633,Politika,2023-06-25T21:00:00,,
2023-06-16 16:09:00.184382,4908797,Prezidentské volby USA 2024,/spolecenske-sazky-prezidentske-volby-usa-2024-4908797,101839,USA - Prezidentské volby USA 2024,3633,Politika,2024-11-05T11:00:00,,
2023-06-17 16:08:53.144017,5174127,Ekonomické události v roce 2023,/spolecenske-sazky-ekonomicke-udalosti-v-roce-2023-5174127,105343,Ekonomické sázky na rok 2023,3631,Finance,2023-06-30T20:00:00,,
2023-06-17 16:08:53.144017,5303671,Řecko - předčasné parlamentní volby 2023,/spolecenske-sazky-recko-predcasne-parlamentni-volby-2023-5303671,107766,Řecko - předčasné parlamentní volby 2023,3633,Politika,2023-06-25T05:00:00,,
2023-06-17 16:08:53.144017,5340029,Mbappe Kylian bude 2.9.2023 hráčem týmu (ne hostování),/spolecenske-sazky-mbappe-kylian-bude-292023-hracem-tymu-ne-hostovani-5340029,108866,Mbappe Kylian 2.9.2023 hráčem,3634,Sportovní sázky,2023-06-17T18:00:00,,
2023-06-17 16:08:53.144017,4908797,Prezidentské volby USA 2024,/spolecenske-sazky-prezidentske-volby-usa-2024-4908797,101839,USA - Prezidentské volby USA 2024,3633,Politika,2024-11-05T11:00:00,,
2023-06-17 16:08:53.144017,5259903,Slovensko - první premiér s důvěrou NRSR po volbách,/spolecenske-sazky-slovensko-prvni-premier-s-duverou-nrsr-po-volbach-5259903,105903,Slovensko - parlamentní volby 2023,3633,Politika,2023-09-30T05:00:00,,
2023-06-17 16:08:53.144017,5106494,Zlatý míč 2023,/spolecenske-sazky-zlaty-mic-2023-5106494,102958,Zlatý míč 2023,3634,Sportovní sázky,2023-10-01T18:00:00,,
2023-06-17 16:08:53.144017,5296418,Nejvyšší naměřená teplota v SR 1.7.-1.9.2023,/spolecenske-sazky-nejvyssi-namerena-teplota-v-sr-17-192023-5296418,102959,Počasí v SR 2023,191,Společenské sázky,2023-06-30T21:00:00,,
2023-06-17 16:08:53.144017,5296416,Nejvyšší naměřená teplota v ČR 1.7.-1.9.2023,/spolecenske-sazky-nejvyssi-namerena-teplota-v-cr-17-192023-5296416,102960,Počasí v ČR 2023,191,Společenské sázky,2023-06-30T21:00:00,,
2023-06-17 16:08:53.144017,4964174,Maximální denní teplota ve stupních C,/spolecenske-sazky-maximalni-denni-teplota-ve-stupnich-c-4964174,102960,Počasí v ČR 2023,191,Společenské sázky,2023-06-30T19:30:00,,
2023-06-17 16:08:53.144017,4901596,Ceny komodit a devizové kurzy,/spolecenske-sazky-ceny-komodit-a-devizove-kurzy-4901596,95954,Ceny komodit a devizové kurzy,3631,Finance,2023-07-15T13:00:00,,
2023-06-17 16:08:53.144017,4994063,Politické události v roce 2023,/spolecenske-sazky-politicke-udalosti-v-roce-2023-4994063,103485,Politické sázky na rok 2023,3633,Politika,2023-06-25T21:00:00,,
2023-06-18 04:09:01.290264,5174127,Ekonomické události v roce 2023,/spolecenske-sazky-ekonomicke-udalosti-v-roce-2023-5174127,105343,Ekonomické sázky na rok 2023,3631,Finance,2023-06-30T20:00:00,,
2023-06-18 04:09:01.290264,5296418,Nejvyšší naměřená teplota v SR 1.7.-1.9.2023,/spolecenske-sazky-nejvyssi-namerena-teplota-v-sr-17-192023-5296418,102959,Počasí v SR 2023,191,Společenské sázky,2023-06-30T21:00:00,,
2023-06-18 04:09:01.290264,5303671,Řecko - předčasné parlamentní volby 2023,/spolecenske-sazky-recko-predcasne-parlamentni-volby-2023-5303671,107766,Řecko - předčasné parlamentní volby 2023,3633,Politika,2023-06-25T05:00:00,,
2023-06-18 04:09:01.290264,5259903,Slovensko - první premiér s důvěrou NRSR po volbách,/spolecenske-sazky-slovensko-prvni-premier-s-duverou-nrsr-po-volbach-5259903,105903,Slovensko - parlamentní volby 2023,3633,Politika,2023-09-30T05:00:00,,
2023-06-18 04:09:01.290264,5106494,Zlatý míč 2023,/spolecenske-sazky-zlaty-mic-2023-5106494,102958,Zlatý míč 2023,3634,Sportovní sázky,2023-10-01T18:00:00,,
2023-06-18 04:09:01.290264,5296416,Nejvyšší naměřená teplota v ČR 1.7.-1.9.2023,/spolecenske-sazky-nejvyssi-namerena-teplota-v-cr-17-192023-5296416,102960,Počasí v ČR 2023,191,Společenské sázky,2023-06-30T21:00:00,,
2023-06-18 04:09:01.290264,4964174,Maximální denní teplota ve stupních C,/spolecenske-sazky-maximalni-denni-teplota-ve-stupnich-c-4964174,102960,Počasí v ČR 2023,191,Společenské sázky,2023-06-30T19:30:00,,
2023-06-18 04:09:01.290264,4901596,Ceny komodit a devizové kurzy,/spolecenske-sazky-ceny-komodit-a-devizove-kurzy-4901596,95954,Ceny komodit a devizové kurzy,3631,Finance,2023-07-15T13:00:00,,
2023-06-18 04:09:01.290264,4994063,Politické události v roce 2023,/spolecenske-sazky-politicke-udalosti-v-roce-2023-4994063,103485,Politické sázky na rok 2023,3633,Politika,2023-06-25T21:00:00,,
2023-06-18 04:09:01.290264,4908797,Prezidentské volby USA 2024,/spolecenske-sazky-prezidentske-volby-usa-2024-4908797,101839,USA - Prezidentské volby USA 2024,3633,Politika,2024-11-05T11:00:00,,
2023-06-18 16:09:21.221117,5259903,Slovensko - první premiér s důvěrou NRSR po volbách,/spolecenske-sazky-slovensko-prvni-premier-s-duverou-nrsr-po-volbach-5259903,105903,Slovensko - parlamentní volby 2023,3633,Politika,2023-09-30T05:00:00,,
2023-06-18 16:09:21.221117,4964174,Maximální denní teplota ve stupních C,/spolecenske-sazky-maximalni-denni-teplota-ve-stupnich-c-4964174,102960,Počasí v ČR 2023,191,Společenské sázky,2023-06-30T19:30:00,,
2023-06-18 16:09:21.221117,5303671,Řecko - předčasné parlamentní volby 2023,/spolecenske-sazky-recko-predcasne-parlamentni-volby-2023-5303671,107766,Řecko - předčasné parlamentní volby 2023,3633,Politika,2023-06-25T05:00:00,,
2023-06-18 16:09:21.221117,5296418,Nejvyšší naměřená teplota v SR 1.7.-1.9.2023,/spolecenske-sazky-nejvyssi-namerena-teplota-v-sr-17-192023-5296418,102959,Počasí v SR 2023,191,Společenské sázky,2023-06-30T21:00:00,,
2023-06-18 16:09:21.221117,5296416,Nejvyšší naměřená teplota v ČR 1.7.-1.9.2023,/spolecenske-sazky-nejvyssi-namerena-teplota-v-cr-17-192023-5296416,102960,Počasí v ČR 2023,191,Společenské sázky,2023-06-30T21:00:00,,
2023-06-18 16:09:21.221117,4908797,Prezidentské volby USA 2024,/spolecenske-sazky-prezidentske-volby-usa-2024-4908797,101839,USA - Prezidentské volby USA 2024,3633,Politika,2024-11-05T11:00:00,,
2023-06-18 16:09:21.221117,5174127,Ekonomické události v roce 2023,/spolecenske-sazky-ekonomicke-udalosti-v-roce-2023-5174127,105343,Ekonomické sázky na rok 2023,3631,Finance,2023-06-30T20:00:00,,
2023-06-18 16:09:21.221117,4901596,Ceny komodit a devizové kurzy,/spolecenske-sazky-ceny-komodit-a-devizove-kurzy-4901596,95954,Ceny komodit a devizové kurzy,3631,Finance,2023-07-15T13:00:00,,
2023-06-18 16:09:21.221117,4994063,Politické události v roce 2023,/spolecenske-sazky-politicke-udalosti-v-roce-2023-4994063,103485,Politické sázky na rok 2023,3633,Politika,2023-06-25T21:00:00,,
2023-06-18 16:09:21.221117,5106494,Zlatý míč 2023,/spolecenske-sazky-zlaty-mic-2023-5106494,102958,Zlatý míč 2023,3634,Sportovní sázky,2023-10-01T18:00:00,,
2023-06-19 16:09:15.943668,5259903,Slovensko - první premiér s důvěrou NRSR po volbách,/spolecenske-sazky-slovensko-prvni-premier-s-duverou-nrsr-po-volbach-5259903,105903,Slovensko - parlamentní volby 2023,3633,Politika,2023-09-30T05:00:00,,
2023-06-19 16:09:15.943668,5303671,Řecko - předčasné parlamentní volby 2023,/spolecenske-sazky-recko-predcasne-parlamentni-volby-2023-5303671,107766,Řecko - předčasné parlamentní volby 2023,3633,Politika,2023-06-25T05:00:00,,
2023-06-19 16:09:15.943668,4964174,Maximální denní teplota ve stupních C,/spolecenske-sazky-maximalni-denni-teplota-ve-stupnich-c-4964174,102960,Počasí v ČR 2023,191,Společenské sázky,2023-06-30T19:30:00,,
2023-06-19 16:09:15.943668,5296418,Nejvyšší naměřená teplota v SR 1.7.-1.9.2023,/spolecenske-sazky-nejvyssi-namerena-teplota-v-sr-17-192023-5296418,102959,Počasí v SR 2023,191,Společenské sázky,2023-06-30T21:00:00,,
2023-06-19 16:09:15.943668,5296416,Nejvyšší naměřená teplota v ČR 1.7.-1.9.2023,/spolecenske-sazky-nejvyssi-namerena-teplota-v-cr-17-192023-5296416,102960,Počasí v ČR 2023,191,Společenské sázky,2023-06-30T21:00:00,,
2023-06-19 16:09:15.943668,4908797,Prezidentské volby USA 2024,/spolecenske-sazky-prezidentske-volby-usa-2024-4908797,101839,USA - Prezidentské volby USA 2024,3633,Politika,2024-11-05T11:00:00,,
2023-06-19 16:09:15.943668,5174127,Ekonomické události v roce 2023,/spolecenske-sazky-ekonomicke-udalosti-v-roce-2023-5174127,105343,Ekonomické sázky na rok 2023,3631,Finance,2023-06-30T20:00:00,,
2023-06-19 16:09:15.943668,4901596,Ceny komodit a devizové kurzy,/spolecenske-sazky-ceny-komodit-a-devizove-kurzy-4901596,95954,Ceny komodit a devizové kurzy,3631,Finance,2023-07-15T13:00:00,,
2023-06-19 16:09:15.943668,5106494,Zlatý míč 2023,/spolecenske-sazky-zlaty-mic-2023-5106494,102958,Zlatý míč 2023,3634,Sportovní sázky,2023-10-01T18:00:00,,
2023-06-19 16:09:15.943668,5340029,Mbappe Kylian bude 2.9.2023 hráčem týmu (ne hostování),/spolecenske-sazky-mbappe-kylian-bude-292023-hracem-tymu-ne-hostovani-5340029,108866,Mbappe Kylian 2.9.2023 hráčem,3634,Sportovní sázky,2023-06-19T20:00:00,,
2023-06-19 16:09:15.943668,4994063,Politické události v roce 2023,/spolecenske-sazky-politicke-udalosti-v-roce-2023-4994063,103485,Politické sázky na rok 2023,3633,Politika,2023-06-25T21:00:00,,
2023-06-21 16:09:07.685698,5259903,Slovensko - první premiér s důvěrou NRSR po volbách,/kurzy/zapas/spolecenske-sazky-slovensko-prvni-premier-s-duverou-nrsr-po-volbach/5259903,105903,Slovensko - parlamentní volby 2023,3633,Politika,2023-09-30T05:00:00,,
2023-06-21 16:09:07.685698,5303671,Řecko - předčasné parlamentní volby 2023,/kurzy/zapas/spolecenske-sazky-recko-predcasne-parlamentni-volby-2023/5303671,107766,Řecko - předčasné parlamentní volby 2023,3633,Politika,2023-06-25T05:00:00,,
2023-06-21 16:09:07.685698,5354795,Slovensko - prezidentské volby 2024 - celkově,/kurzy/zapas/spolecenske-sazky-slovensko-prezidentske-volby-2024-celkove/5354795,109346,Slovensko - prezidentské volby 2024,3633,Politika,2024-06-01T05:00:00,,
2023-06-21 16:09:07.685698,5296418,Nejvyšší naměřená teplota v SR 1.7.-1.9.2023,/kurzy/zapas/spolecenske-sazky-nejvyssi-namerena-teplota-v-sr-17-192023/5296418,102959,Počasí v SR 2023,191,Společenské sázky,2023-06-30T21:00:00,,
2023-06-21 16:09:07.685698,5296416,Nejvyšší naměřená teplota v ČR 1.7.-1.9.2023,/kurzy/zapas/spolecenske-sazky-nejvyssi-namerena-teplota-v-cr-17-192023/5296416,102960,Počasí v ČR 2023,191,Společenské sázky,2023-06-30T21:00:00,,
2023-06-21 16:09:07.685698,4908797,Prezidentské volby USA 2024,/kurzy/zapas/spolecenske-sazky-prezidentske-volby-usa-2024/4908797,101839,USA - Prezidentské volby USA 2024,3633,Politika,2024-11-05T11:00:00,,
2023-06-21 16:09:07.685698,5174127,Ekonomické události v roce 2023,/kurzy/zapas/spolecenske-sazky-ekonomicke-udalosti-v-roce-2023/5174127,105343,Ekonomické sázky na rok 2023,3631,Finance,2023-06-30T20:00:00,,
2023-06-21 16:09:07.685698,4901596,Ceny komodit a devizové kurzy,/kurzy/zapas/spolecenske-sazky-ceny-komodit-a-devizove-kurzy/4901596,95954,Ceny komodit a devizové kurzy,3631,Finance,2023-07-15T13:00:00,,
2023-06-21 16:09:07.685698,4964174,Maximální denní teplota ve stupních C,/kurzy/zapas/spolecenske-sazky-maximalni-denni-teplota-ve-stupnich-c/4964174,102960,Počasí v ČR 2023,191,Společenské sázky,2023-06-30T19:30:00,,
2023-06-21 16:09:07.685698,5340029,Mbappe Kylian bude 2.9.2023 hráčem týmu (ne hostování),/kurzy/zapas/spolecenske-sazky-mbappe-kylian-bude-292023-hracem-tymu-ne-hostovani/5340029,108866,Mbappe Kylian 2.9.2023 hráčem,3634,Sportovní sázky,2023-06-21T20:00:00,,
2023-06-21 16:09:07.685698,4994063,Politické události v roce 2023,/kurzy/zapas/spolecenske-sazky-politicke-udalosti-v-roce-2023/4994063,103485,Politické sázky na rok 2023,3633,Politika,2023-06-25T21:00:00,,
2023-06-21 16:09:07.685698,5106494,Zlatý míč 2023,/kurzy/zapas/spolecenske-sazky-zlaty-mic-2023/5106494,102958,Zlatý míč 2023,3634,Sportovní sázky,2023-10-01T18:00:00,,
2023-06-22 04:08:59.490452,5259903,Slovensko - první premiér s důvěrou NRSR po volbách,/kurzy/zapas/spolecenske-sazky-slovensko-prvni-premier-s-duverou-nrsr-po-volbach/5259903,105903,Slovensko - parlamentní volby 2023,3633,Politika,2023-09-30T05:00:00,,
2023-06-22 04:08:59.490452,5303671,Řecko - předčasné parlamentní volby 2023,/kurzy/zapas/spolecenske-sazky-recko-predcasne-parlamentni-volby-2023/5303671,107766,Řecko - předčasné parlamentní volby 2023,3633,Politika,2023-06-25T05:00:00,,
2023-06-22 04:08:59.490452,5354795,Slovensko - prezidentské volby 2024 - celkově,/kurzy/zapas/spolecenske-sazky-slovensko-prezidentske-volby-2024-celkove/5354795,109346,Slovensko - prezidentské volby 2024,3633,Politika,2024-06-01T05:00:00,,
2023-06-22 04:08:59.490452,5296418,Nejvyšší naměřená teplota v SR 1.7.-1.9.2023,/kurzy/zapas/spolecenske-sazky-nejvyssi-namerena-teplota-v-sr-17-192023/5296418,102959,Počasí v SR 2023,191,Společenské sázky,2023-06-30T21:00:00,,
2023-06-22 04:08:59.490452,5296416,Nejvyšší naměřená teplota v ČR 1.7.-1.9.2023,/kurzy/zapas/spolecenske-sazky-nejvyssi-namerena-teplota-v-cr-17-192023/5296416,102960,Počasí v ČR 2023,191,Společenské sázky,2023-06-30T21:00:00,,
2023-06-22 04:08:59.490452,4908797,Prezidentské volby USA 2024,/kurzy/zapas/spolecenske-sazky-prezidentske-volby-usa-2024/4908797,101839,USA - Prezidentské volby USA 2024,3633,Politika,2024-11-05T11:00:00,,
2023-06-22 04:08:59.490452,5174127,Ekonomické události v roce 2023,/kurzy/zapas/spolecenske-sazky-ekonomicke-udalosti-v-roce-2023/5174127,105343,Ekonomické sázky na rok 2023,3631,Finance,2023-06-30T20:00:00,,
2023-06-22 04:08:59.490452,4901596,Ceny komodit a devizové kurzy,/kurzy/zapas/spolecenske-sazky-ceny-komodit-a-devizove-kurzy/4901596,95954,Ceny komodit a devizové kurzy,3631,Finance,2023-07-15T13:00:00,,
2023-06-22 04:08:59.490452,4964174,Maximální denní teplota ve stupních C,/kurzy/zapas/spolecenske-sazky-maximalni-denni-teplota-ve-stupnich-c/4964174,102960,Počasí v ČR 2023,191,Společenské sázky,2023-06-30T19:30:00,,
2023-06-22 04:08:59.490452,5340029,Mbappe Kylian bude 2.9.2023 hráčem týmu (ne hostování),/kurzy/zapas/spolecenske-sazky-mbappe-kylian-bude-292023-hracem-tymu-ne-hostovani/5340029,108866,Mbappe Kylian 2.9.2023 hráčem,3634,Sportovní sázky,2023-06-22T20:00:00,,
2023-06-22 04:08:59.490452,4994063,Politické události v roce 2023,/kurzy/zapas/spolecenske-sazky-politicke-udalosti-v-roce-2023/4994063,103485,Politické sázky na rok 2023,3633,Politika,2023-06-25T21:00:00,,
2023-06-22 04:08:59.490452,5106494,Zlatý míč 2023,/kurzy/zapas/spolecenske-sazky-zlaty-mic-2023/5106494,102958,Zlatý míč 2023,3634,Sportovní sázky,2023-10-01T18:00:00,,
2023-06-23 12:08:47.138321,5259903,Slovensko - první premiér s důvěrou NRSR po volbách,/kurzy/zapas/spolecenske-sazky-slovensko-prvni-premier-s-duverou-nrsr-po-volbach/5259903,105903,Slovensko - parlamentní volby 2023,3633,Politika,2023-09-30T05:00:00,,
2023-06-23 12:08:47.138321,4964174,Maximální denní teplota ve stupních C,/kurzy/zapas/spolecenske-sazky-maximalni-denni-teplota-ve-stupnich-c/4964174,102960,Počasí v ČR 2023,191,Společenské sázky,2023-06-30T19:30:00,,
2023-06-23 12:08:47.138321,5303671,Řecko - předčasné parlamentní volby 2023,/kurzy/zapas/spolecenske-sazky-recko-predcasne-parlamentni-volby-2023/5303671,107766,Řecko - předčasné parlamentní volby 2023,3633,Politika,2023-06-25T05:00:00,,
2023-06-23 12:08:47.138321,5354795,Slovensko - prezidentské volby 2024 - celkově,/kurzy/zapas/spolecenske-sazky-slovensko-prezidentske-volby-2024-celkove/5354795,109346,Slovensko - prezidentské volby 2024,3633,Politika,2024-06-01T05:00:00,,
2023-06-23 12:08:47.138321,5296418,Nejvyšší naměřená teplota v SR 1.7.-1.9.2023,/kurzy/zapas/spolecenske-sazky-nejvyssi-namerena-teplota-v-sr-17-192023/5296418,102959,Počasí v SR 2023,191,Společenské sázky,2023-06-30T21:00:00,,
2023-06-23 12:08:47.138321,5296416,Nejvyšší naměřená teplota v ČR 1.7.-1.9.2023,/kurzy/zapas/spolecenske-sazky-nejvyssi-namerena-teplota-v-cr-17-192023/5296416,102960,Počasí v ČR 2023,191,Společenské sázky,2023-06-30T21:00:00,,
2023-06-23 12:08:47.138321,4908797,Prezidentské volby USA 2024,/kurzy/zapas/spolecenske-sazky-prezidentske-volby-usa-2024/4908797,101839,USA - Prezidentské volby USA 2024,3633,Politika,2024-11-05T11:00:00,,
2023-06-23 12:08:47.138321,5174127,Ekonomické události v roce 2023,/kurzy/zapas/spolecenske-sazky-ekonomicke-udalosti-v-roce-2023/5174127,105343,Ekonomické sázky na rok 2023,3631,Finance,2023-06-30T20:00:00,,
2023-06-23 12:08:47.138321,4901596,Ceny komodit a devizové kurzy,/kurzy/zapas/spolecenske-sazky-ceny-komodit-a-devizove-kurzy/4901596,95954,Ceny komodit a devizové kurzy,3631,Finance,2023-07-15T13:00:00,,
2023-06-23 12:08:47.138321,5106494,Zlatý míč 2023,/kurzy/zapas/spolecenske-sazky-zlaty-mic-2023/5106494,102958,Zlatý míč 2023,3634,Sportovní sázky,2023-10-01T18:00:00,,
2023-06-23 12:08:47.138321,5340029,Mbappe Kylian bude 2.9.2023 hráčem týmu (ne hostování),/kurzy/zapas/spolecenske-sazky-mbappe-kylian-bude-292023-hracem-tymu-ne-hostovani/5340029,108866,Mbappe Kylian 2.9.2023 hráčem,3634,Sportovní sázky,2023-06-23T20:00:00,,
2023-06-23 12:08:47.138321,4994063,Politické události v roce 2023,/kurzy/zapas/spolecenske-sazky-politicke-udalosti-v-roce-2023/4994063,103485,Politické sázky na rok 2023,3633,Politika,2023-06-25T21:00:00,,
2023-06-24 04:07:13.341730,5259903,Slovensko - první premiér s důvěrou NRSR po volbách,/kurzy/zapas/spolecenske-sazky-slovensko-prvni-premier-s-duverou-nrsr-po-volbach/5259903,105903,Slovensko - parlamentní volby 2023,3633,Politika,2023-09-30T05:00:00,,
2023-06-24 04:07:13.341730,4964174,Maximální denní teplota ve stupních C,/kurzy/zapas/spolecenske-sazky-maximalni-denni-teplota-ve-stupnich-c/4964174,102960,Počasí v ČR 2023,191,Společenské sázky,2023-06-30T19:30:00,,
2023-06-24 04:07:13.341730,5303671,Řecko - předčasné parlamentní volby 2023,/kurzy/zapas/spolecenske-sazky-recko-predcasne-parlamentni-volby-2023/5303671,107766,Řecko - předčasné parlamentní volby 2023,3633,Politika,2023-06-25T05:00:00,,
2023-06-24 04:07:13.341730,5354795,Slovensko - prezidentské volby 2024 - celkově,/kurzy/zapas/spolecenske-sazky-slovensko-prezidentske-volby-2024-celkove/5354795,109346,Slovensko - prezidentské volby 2024,3633,Politika,2024-06-01T05:00:00,,
2023-06-24 04:07:13.341730,5296418,Nejvyšší naměřená teplota v SR 1.7.-1.9.2023,/kurzy/zapas/spolecenske-sazky-nejvyssi-namerena-teplota-v-sr-17-192023/5296418,102959,Počasí v SR 2023,191,Společenské sázky,2023-06-30T21:00:00,,
2023-06-24 04:07:13.341730,5296416,Nejvyšší naměřená teplota v ČR 1.7.-1.9.2023,/kurzy/zapas/spolecenske-sazky-nejvyssi-namerena-teplota-v-cr-17-192023/5296416,102960,Počasí v ČR 2023,191,Společenské sázky,2023-06-30T21:00:00,,
2023-06-24 04:07:13.341730,4908797,Prezidentské volby USA 2024,/kurzy/zapas/spolecenske-sazky-prezidentske-volby-usa-2024/4908797,101839,USA - Prezidentské volby USA 2024,3633,Politika,2024-11-05T11:00:00,,
2023-06-24 04:07:13.341730,5174127,Ekonomické události v roce 2023,/kurzy/zapas/spolecenske-sazky-ekonomicke-udalosti-v-roce-2023/5174127,105343,Ekonomické sázky na rok 2023,3631,Finance,2023-06-30T20:00:00,,
2023-06-24 04:07:13.341730,4901596,Ceny komodit a devizové kurzy,/kurzy/zapas/spolecenske-sazky-ceny-komodit-a-devizove-kurzy/4901596,95954,Ceny komodit a devizové kurzy,3631,Finance,2023-07-15T13:00:00,,
2023-06-24 04:07:13.341730,4994063,Politické události v roce 2023,/kurzy/zapas/spolecenske-sazky-politicke-udalosti-v-roce-2023/4994063,103485,Politické sázky na rok 2023,3633,Politika,2023-06-25T21:00:00,,
2023-06-24 04:07:13.341730,5361938,"Hlavní trenér české hokejové reprezentace ""A-tým"" 6.11.2023",/kurzy/zapas/spolecenske-sazky-hlavni-trener-ceske-hokejove-reprezentace-a-tym-6112023/5361938,76366,Trenér hokejové reprezentace ČR,3634,Sportovní sázky,2023-06-25T18:00:00,,
2023-06-24 04:07:13.341730,5106494,Zlatý míč 2023,/kurzy/zapas/spolecenske-sazky-zlaty-mic-2023/5106494,102958,Zlatý míč 2023,3634,Sportovní sázky,2023-10-01T18:00:00,,
2023-06-24 12:08:16.898187,5259903,Slovensko - první premiér s důvěrou NRSR po volbách,/kurzy/zapas/spolecenske-sazky-slovensko-prvni-premier-s-duverou-nrsr-po-volbach/5259903,105903,Slovensko - parlamentní volby 2023,3633,Politika,2023-09-30T05:00:00,,
2023-06-24 12:08:16.898187,4964174,Maximální denní teplota ve stupních C,/kurzy/zapas/spolecenske-sazky-maximalni-denni-teplota-ve-stupnich-c/4964174,102960,Počasí v ČR 2023,191,Společenské sázky,2023-06-30T19:30:00,,
2023-06-24 12:08:16.898187,5303671,Řecko - předčasné parlamentní volby 2023,/kurzy/zapas/spolecenske-sazky-recko-predcasne-parlamentni-volby-2023/5303671,107766,Řecko - předčasné parlamentní volby 2023,3633,Politika,2023-06-25T05:00:00,,
2023-06-24 12:08:16.898187,5354795,Slovensko - prezidentské volby 2024 - celkově,/kurzy/zapas/spolecenske-sazky-slovensko-prezidentske-volby-2024-celkove/5354795,109346,Slovensko - prezidentské volby 2024,3633,Politika,2024-06-01T05:00:00,,
2023-06-24 12:08:16.898187,5296418,Nejvyšší naměřená teplota v SR 1.7.-1.9.2023,/kurzy/zapas/spolecenske-sazky-nejvyssi-namerena-teplota-v-sr-17-192023/5296418,102959,Počasí v SR 2023,191,Společenské sázky,2023-06-30T21:00:00,,
2023-06-24 12:08:16.898187,5296416,Nejvyšší naměřená teplota v ČR 1.7.-1.9.2023,/kurzy/zapas/spolecenske-sazky-nejvyssi-namerena-teplota-v-cr-17-192023/5296416,102960,Počasí v ČR 2023,191,Společenské sázky,2023-06-30T21:00:00,,
