box_id,box_name,event_name,match_close,match_id,match_title,race_id,race_name,sport_title
b1045950539,"Le Pen Marine, 55.01%",Počet hlasů v procentech ve 2. kole,2022-04-24T08:00:00.000+02:00,94393,Francouzské prezidentské volby 2022,4316624,Francouzské prezidentské volby 2022 - celkově,Politika
b1045950540,"Le Pen Marine, 60.01%",Počet hlasů v procentech ve 2. kole,2022-04-24T08:00:00.000+02:00,94393,Francouzské prezidentské volby 2022,4316624,Francouzské prezidentské volby 2022 - celkově,Politika
b1045950541,"Macron Emmanuel, 55.01%",Počet hlasů v procentech ve 2. kole,2022-04-24T08:00:00.000+02:00,94393,Francouzské prezidentské volby 2022,4316624,Francouzské prezidentské volby 2022 - celkově,Politika
b1045950542,"Macron Emmanuel, 60.01%",Počet hlasů v procentech ve 2. kole,2022-04-24T08:00:00.000+02:00,94393,Francouzské prezidentské volby 2022,4316624,Francouzské prezidentské volby 2022 - celkově,Politika
b1046032749,,Nejvíce mandátů získá,2022-04-24T07:00:00.000+02:00,95449,Slovinské parlamentní volby 2022,4396379,Slovinské parlamentní volby 2022,Politika
b1046957284,,Cena 1 barel ropa Brent v USD dne 31.5.2022 v 15:00 SEČ (vyhodnocení podle kurzy.cz),2022-05-03T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1046957285,,Cena 1 oz zlata v USD dne 31.5.2022 v 15:00 SEČ (vyhodnocení podle kurzy.cz),2022-05-03T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1046957286,,Kurz 1 Bitcoin v USD dne 31.5.2022 v 15:00 SEČ (vyhodnocení podle kurzy.cz),2022-05-03T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1046957287,,Kurz devizového trhu 1 EUR podle ČNB pro den 31.5.2022,2022-05-03T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1047186323,,Nejvíce mandátů získá,2022-09-11T08:00:00.000+02:00,95451,Švédské parlamentní volby 2022,4396384,Švédské parlamentní volby 2022,Politika
b1047451029,,Maximální denní teplota ve stupních C podle chmi.cz bude 1.6.2022 8:00 – 2.6.2022 8:00 SELČ na met. stanici Praha-Ruzyně,2022-05-15T23:00:00.000+02:00,94653,Počasí v ČR 2022,4337194,Maximální denní teplota ve stupních C,Společenské sázky
b1047623715,Polsko,Umístění do 10. místa Ano/Ne,2022-05-12T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394907,Eurovision Song Contest 2022 - Semifinále 2,Zábava
b1047623716,Švédsko,Umístění do 10. místa Ano/Ne,2022-05-12T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394907,Eurovision Song Contest 2022 - Semifinále 2,Zábava
b1047623717,Finsko,Umístění do 10. místa Ano/Ne,2022-05-12T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394907,Eurovision Song Contest 2022 - Semifinále 2,Zábava
b1047623718,Austrálie,Umístění do 10. místa Ano/Ne,2022-05-12T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394907,Eurovision Song Contest 2022 - Semifinále 2,Zábava
b1047623719,Estonsko,Umístění do 10. místa Ano/Ne,2022-05-12T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394907,Eurovision Song Contest 2022 - Semifinále 2,Zábava
b1047623720,Belgie,Umístění do 10. místa Ano/Ne,2022-05-12T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394907,Eurovision Song Contest 2022 - Semifinále 2,Zábava
b1047623721,Srbsko,Umístění do 10. místa Ano/Ne,2022-05-12T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394907,Eurovision Song Contest 2022 - Semifinále 2,Zábava
b1047623722,Kypr,Umístění do 10. místa Ano/Ne,2022-05-12T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394907,Eurovision Song Contest 2022 - Semifinále 2,Zábava
b1047623723,Ázerbajdžán,Umístění do 10. místa Ano/Ne,2022-05-12T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394907,Eurovision Song Contest 2022 - Semifinále 2,Zábava
b1047623724,Malta,Umístění do 10. místa Ano/Ne,2022-05-12T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394907,Eurovision Song Contest 2022 - Semifinále 2,Zábava
b1047623725,Rumunsko,Umístění do 10. místa Ano/Ne,2022-05-12T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394907,Eurovision Song Contest 2022 - Semifinále 2,Zábava
b1047623726,San Marino,Umístění do 10. místa Ano/Ne,2022-05-12T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394907,Eurovision Song Contest 2022 - Semifinále 2,Zábava
b1047623727,Gruzie,Umístění do 10. místa Ano/Ne,2022-05-12T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394907,Eurovision Song Contest 2022 - Semifinále 2,Zábava
b1047623728,Černá Hora,Umístění do 10. místa Ano/Ne,2022-05-12T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394907,Eurovision Song Contest 2022 - Semifinále 2,Zábava
b1047623729,Izrael,Umístění do 10. místa Ano/Ne,2022-05-12T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394907,Eurovision Song Contest 2022 - Semifinále 2,Zábava
b1047623730,S.Makedonie,Umístění do 10. místa Ano/Ne,2022-05-12T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394907,Eurovision Song Contest 2022 - Semifinále 2,Zábava
b1047623731,Irsko,Umístění do 10. místa Ano/Ne,2022-05-12T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394907,Eurovision Song Contest 2022 - Semifinále 2,Zábava
b1047687502,Ukrajina,Umístění do 10. místa Ano/Ne,2022-05-10T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394906,Eurovision Song Contest 2022 - Semifinále 1,Zábava
b1047687505,Řecko,Umístění do 10. místa Ano/Ne,2022-05-10T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394906,Eurovision Song Contest 2022 - Semifinále 1,Zábava
b1047687503,Nizozemsko,Umístění do 10. místa Ano/Ne,2022-05-10T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394906,Eurovision Song Contest 2022 - Semifinále 1,Zábava
b1047687504,Norsko,Umístění do 10. místa Ano/Ne,2022-05-10T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394906,Eurovision Song Contest 2022 - Semifinále 1,Zábava
b1047687506,Arménie,Umístění do 10. místa Ano/Ne,2022-05-10T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394906,Eurovision Song Contest 2022 - Semifinále 1,Zábava
b1047687507,Albánie,Umístění do 10. místa Ano/Ne,2022-05-10T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394906,Eurovision Song Contest 2022 - Semifinále 1,Zábava
b1047687508,Portugalsko,Umístění do 10. místa Ano/Ne,2022-05-10T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394906,Eurovision Song Contest 2022 - Semifinále 1,Zábava
b1047687509,Moldávie,Umístění do 10. místa Ano/Ne,2022-05-10T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394906,Eurovision Song Contest 2022 - Semifinále 1,Zábava
b1047687510,Švýcarsko,Umístění do 10. místa Ano/Ne,2022-05-10T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394906,Eurovision Song Contest 2022 - Semifinále 1,Zábava
b1047687511,Rakousko,Umístění do 10. místa Ano/Ne,2022-05-10T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394906,Eurovision Song Contest 2022 - Semifinále 1,Zábava
b1047687512,Lotyšsko,Umístění do 10. místa Ano/Ne,2022-05-10T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394906,Eurovision Song Contest 2022 - Semifinále 1,Zábava
b1047687513,Litva,Umístění do 10. místa Ano/Ne,2022-05-10T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394906,Eurovision Song Contest 2022 - Semifinále 1,Zábava
b1047687514,Chorvatsko,Umístění do 10. místa Ano/Ne,2022-05-10T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394906,Eurovision Song Contest 2022 - Semifinále 1,Zábava
b1047687515,Island,Umístění do 10. místa Ano/Ne,2022-05-10T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394906,Eurovision Song Contest 2022 - Semifinále 1,Zábava
b1047687516,Dánsko,Umístění do 10. místa Ano/Ne,2022-05-10T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394906,Eurovision Song Contest 2022 - Semifinále 1,Zábava
b1047687517,Bulharsko,Umístění do 10. místa Ano/Ne,2022-05-10T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394906,Eurovision Song Contest 2022 - Semifinále 1,Zábava
b1047687518,Slovinsko,Umístění do 10. místa Ano/Ne,2022-05-10T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394906,Eurovision Song Contest 2022 - Semifinále 1,Zábava
b1047816421,,Cena 1 barel ropa Brent v USD dne 7.6.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-05-10T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1047816422,,Cena 1 oz zlata v USD dne 7.6.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-05-10T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1047816423,,Kurz 1 Bitcoin v USD dne 7.6.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-05-10T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1047816424,,Kurz devizového trhu 1 EUR podle ČNB pro den 7.6.2022,2022-05-10T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1047997873,,Cena 1 barel ropa Brent v USD dne 7.6.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-05-10T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1048618681,,Cena 1 barel ropa Brent v USD dne 7.6.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-05-10T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1048618497,,Kurz 1 Bitcoin v USD dne 7.6.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-05-10T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1049038717,,Cena 1 barel ropa Brent v USD dne 14.6.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-05-17T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1049038718,,Cena 1 oz zlata v USD dne 14.6.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-05-17T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1049038719,,Kurz 1 Bitcoin v USD dne 14.6.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-05-17T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1049038720,,Kurz devizového trhu 1 EUR podle ČNB pro den 14.6.2022,2022-05-17T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1049329547,,Kurz 1 Bitcoin v USD dne 14.6.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-05-17T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1049492841,,Nejvíce mandátů získá,2022-05-15T08:00:00.000+02:00,95442,Zemské volby v Severním Porýní-Vestfálsku 2022,4396404,Zemské volby v Severním Porýní-Vestfálsku 2022,Politika
b1049501704,,Umístění do 3. místa,2022-05-14T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394908,Eurovision Song Contest 2022 - celkově,Zábava
b1049501705,,Umístění do 5. místa,2022-05-14T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394908,Eurovision Song Contest 2022 - celkově,Zábava
b1049501706,,Umístění do 10. místa,2022-05-14T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394908,Eurovision Song Contest 2022 - celkově,Zábava
b1049492181,Ukrajina,Vítěz Ano/Ne,2022-05-14T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394908,Eurovision Song Contest 2022 - celkově,Zábava
b1049517762,Česko,Umístění do 15. místa Ano/Ne,2022-05-14T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394908,Eurovision Song Contest 2022 - celkově,Zábava
b1049514602,Ukrajina x Švédsko,Kdo získá více hlasů,2022-05-14T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394908,Eurovision Song Contest 2022 - celkově,Zábava
b1049514603,Ukrajina x Velká Británie,Kdo získá více hlasů,2022-05-14T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394908,Eurovision Song Contest 2022 - celkově,Zábava
b1049514604,Ukrajina x Itálie,Kdo získá více hlasů,2022-05-14T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394908,Eurovision Song Contest 2022 - celkově,Zábava
b1049514605,Švédsko x Velká Británie,Kdo získá více hlasů,2022-05-14T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394908,Eurovision Song Contest 2022 - celkově,Zábava
b1049514606,Švédsko x Itálie,Kdo získá více hlasů,2022-05-14T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394908,Eurovision Song Contest 2022 - celkově,Zábava
b1049514607,Švédsko x Španělsko,Kdo získá více hlasů,2022-05-14T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394908,Eurovision Song Contest 2022 - celkově,Zábava
b1049514608,Velká Británie x Itálie,Kdo získá více hlasů,2022-05-14T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394908,Eurovision Song Contest 2022 - celkově,Zábava
b1049514609,Velká Británie x Španělsko,Kdo získá více hlasů,2022-05-14T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394908,Eurovision Song Contest 2022 - celkově,Zábava
b1049514610,Itálie x Španělsko,Kdo získá více hlasů,2022-05-14T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394908,Eurovision Song Contest 2022 - celkově,Zábava
b1049514611,Polsko x Řecko,Kdo získá více hlasů,2022-05-14T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394908,Eurovision Song Contest 2022 - celkově,Zábava
b1049514612,Nizozemsko x Srbsko,Kdo získá více hlasů,2022-05-14T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394908,Eurovision Song Contest 2022 - celkově,Zábava
b1049514613,Česko x Finsko,Kdo získá více hlasů,2022-05-14T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394908,Eurovision Song Contest 2022 - celkově,Zábava
b1049514614,Česko x Francie,Kdo získá více hlasů,2022-05-14T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394908,Eurovision Song Contest 2022 - celkově,Zábava
b1049513280,,Vítězem hlasování diváků bude Ukrajina,2022-05-14T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394908,Eurovision Song Contest 2022 - celkově,Zábava
b1049598885,,Cena 1 oz zlata v USD dne 14.6.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-05-17T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1049599143,,Kurz devizového trhu 1 EUR podle ČNB pro den 14.6.2022,2022-05-17T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1049574764,Česko,Umístění do 14. místa Ano/Ne,2022-05-14T21:00:00.000+02:00,95437,Eurovision Song Contest 2022,4394908,Eurovision Song Contest 2022 - celkově,Zábava
b1049957713,,Maximální denní teplota ve stupních C podle chmi.cz bude 15.6.2022 8:00 – 16.6.2022 8:00 SELČ na met. stanici Praha-Ruzyně,2022-06-01T23:00:00.000+02:00,94653,Počasí v ČR 2022,4337194,Maximální denní teplota ve stupních C,Společenské sázky
b1050209862,,Cena 1 barel ropa Brent v USD dne 21.6.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-05-24T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1050209863,,Cena 1 oz zlata v USD dne 21.6.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-05-24T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1050214952,,Kurz 1 Bitcoin v USD dne 14.6.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-05-24T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1050209865,,Kurz devizového trhu 1 EUR podle ČNB pro den 21.6.2022,2022-05-24T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1051299855,,Cena 1 barel ropa Brent v USD dne 28.6.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-05-31T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1051299856,,Cena 1 oz zlata v USD dne 28.6.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-05-31T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1051299857,,Kurz 1 Bitcoin v USD dne 28.6.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-05-31T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1051299858,,Kurz devizového trhu 1 EUR podle ČNB pro den 28.6.2022,2022-05-31T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1052325552,,Cena 1 barel ropa Brent v USD dne 4.7.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-06-07T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1052325553,,Cena 1 oz zlata v USD dne 4.7.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz,2022-06-07T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1052325554,,Kurz 1 Bitcoin v USD dne 4.7.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-06-07T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1052325555,,Kurz devizového trhu 1 EUR podle ČNB pro den 4.7.2022,2022-06-07T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1052453177,,Maximální denní teplota ve stupních C podle chmi.cz bude 1.7.2022 8:00 – 2.7.2022 8:00 SELČ na met. stanici Praha-Ruzyně,2022-06-15T23:00:00.000+02:00,94653,Počasí v ČR 2022,4337194,Maximální denní teplota ve stupních C,Společenské sázky
b1052444026,,"Nejvyšší naměřená teplota v ČR od 1.7. do 1.9.2022 podle chmi.cz bude +40,4 stupně C",2022-06-30T23:00:00.000+02:00,94653,Počasí v ČR 2022,4337195,Nejvyšší naměřená teplota v ČR 1.7.-1.9.2022,Společenské sázky
b1052443926,,"Nejvyšší naměřená teplota v SR od 1.7. do 1.9.2022 podle shmu.sk bude +40,4 stupně C",2022-06-30T23:00:00.000+02:00,95438,Počasí v SR 2022,4581429,Nejvyšší naměřená teplota v SR 1.7.-1.9.2022,Společenské sázky
b1052564817,,Cena 1 barel ropa Brent v USD dne 4.7.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-06-07T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1053280494,,Cena 1 barel ropa Brent v USD dne 12.7.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-06-14T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1053280495,,Cena 1 oz zlata v USD dne 12.7.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz,2022-06-14T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1053280496,,Kurz 1 Bitcoin v USD dne 12.7.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-06-14T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1053280497,,Kurz devizového trhu 1 EUR podle ČNB pro den 12.7.2022,2022-06-14T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1053281723,,Vítěz,2022-10-01T20:00:00.000+02:00,95440,Zlatý míč 2022,4396081,Zlatý míč 2022,Sportovní sázky
b1053549675,,Vítěz,2022-06-18T08:00:00.000+02:00,97000,Předseda ČSLH,4594079,Volba předsedy ČSLH 18.6.2022,Sportovní sázky
b1054140579,,Kurz 1 Bitcoin v USD dne 12.7.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-06-14T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1054173567,,Vítěz,2022-12-01T20:00:00.000+01:00,94875,Sportovec roku ČR 2022,4346081,Sportovec roku ČR 2022 - jednotlivci,Sportovní sázky
b1054171138,Vlhová Petra,Vítěz Ano/Ne,2022-12-01T20:00:00.000+01:00,95548,Športovec roka SR 2022,4403509,Športovec roka SR 2022 - jednotlivci,Sportovní sázky
b1054292696,,Cena 1 barel ropa Brent v USD dne 2.8.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-06-28T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1054292697,,Cena 1 oz zlata v USD dne 2.8.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz,2022-06-28T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1054292698,,Kurz 1 Bitcoin v USD dne 2.8.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-06-28T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1054292699,,Kurz devizového trhu 1 EUR podle ČNB pro den 2.8.2022,2022-06-28T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1054613830,,Maximální denní teplota ve stupních C podle chmi.cz bude 15.7.2022 8:00 – 16.7.2022 8:00 SELČ na met. stanici Praha-Ruzyně,2022-06-16T23:00:00.000+02:00,94653,Počasí v ČR 2022,4337194,Maximální denní teplota ve stupních C,Společenské sázky
b1055838998,,"Průměrná spotřebitelská cena v červenci 2022 (28.týden) podle Českého statistického úřadu (czso.cz) - cukr krystalový (1kg) bude 20,25 Kč",2022-07-07T23:00:00.000+02:00,95215,Potraviny 2022 - spotřeba a cena,4623569,Cena potravin v roce 2022,Společenské sázky
b1055838999,,"Průměrná spotřebitelská cena v červenci 2022 (28.týden) podle Českého statistického úřadu (czso.cz) - eidamská cihla (1kg) bude 208,85 Kč",2022-07-07T23:00:00.000+02:00,95215,Potraviny 2022 - spotřeba a cena,4623569,Cena potravin v roce 2022,Společenské sázky
b1055839000,,"Průměrná spotřebitelská cena v červenci 2022 (28.týden) podle Českého statistického úřadu (czso.cz) - chléb konzumní kmínový (1 kg) bude 36,05 Kč",2022-07-07T23:00:00.000+02:00,95215,Potraviny 2022 - spotřeba a cena,4623569,Cena potravin v roce 2022,Společenské sázky
b1055839001,,"Průměrná spotřebitelská cena v červenci 2022 (28.týden) podle Českého statistického úřadu (czso.cz) - jablka konzumní (1kg) bude 35,75 Kč",2022-07-07T23:00:00.000+02:00,95215,Potraviny 2022 - spotřeba a cena,4623569,Cena potravin v roce 2022,Společenské sázky
b1055839002,,"Průměrná spotřebitelská cena v červenci 2022 (28.týden) podle Českého statistického úřadu (czso.cz) - konzumní brambory (1kg) bude 23,35 Kč",2022-07-07T23:00:00.000+02:00,95215,Potraviny 2022 - spotřeba a cena,4623569,Cena potravin v roce 2022,Společenské sázky
b1055839003,,"Průměrná spotřebitelská cena v červenci 2022 (28.týden) podle Českého statistického úřadu (czso.cz) - máslo (1kg) bude 246,55 Kč",2022-07-07T23:00:00.000+02:00,95215,Potraviny 2022 - spotřeba a cena,4623569,Cena potravin v roce 2022,Společenské sázky
b1055839004,,"Průměrná spotřebitelská cena v červenci 2022 (28.týden) podle Českého statistického úřadu (czso.cz) - mléko polotučné pasterované (1l) bude 23,65 Kč",2022-07-07T23:00:00.000+02:00,95215,Potraviny 2022 - spotřeba a cena,4623569,Cena potravin v roce 2022,Společenské sázky
b1055839005,,"Průměrná spotřebitelská cena v červenci 2022 (28.týden) podle Českého statistického úřadu (czso.cz) - pivo výčepní,světlé,lahvové (0,5l) bude 12,85 Kč",2022-07-07T23:00:00.000+02:00,95215,Potraviny 2022 - spotřeba a cena,4623569,Cena potravin v roce 2022,Společenské sázky
b1056512828,,Cena 1 barel ropa Brent v USD dne 9.8.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-07-05T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1056512829,,Cena 1 oz zlata v USD dne 9.8.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz,2022-07-05T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1056512830,,Kurz 1 Bitcoin v USD dne 9.8.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-07-05T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1056512831,,Kurz devizového trhu 1 EUR podle ČNB pro den 9.8.2022,2022-07-05T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1056943007,,Petr Fiala bude 31.12.2022 předsedou Vlády ČR s důvěrou PS,2022-07-31T23:00:00.000+02:00,75144,Politické sázky na rok 2022,2863191,Politické události v roce 2022,Politika
b1056948963,,Nathan’s Hotdog Eating Contest (Soutěž v pojídání hotdogů vyhraje Joey Chestnut),2022-07-04T17:00:00.000+02:00,95435,Nathan’s Hotdog Eating Contest 2022,4394775,Nathan's Hotdog Eating Contest 2022,Zábava
b1056948964,,Nathan’s Hotdog Eating Contest (Vítěz soutěže mužů sní 75 hotdogů),2022-07-04T17:00:00.000+02:00,95435,Nathan’s Hotdog Eating Contest 2022,4394775,Nathan's Hotdog Eating Contest 2022,Zábava
b1057148840,,Maximální denní teplota ve stupních C podle chmi.cz bude 1.8.2022 8:00 – 2.8.2022 8:00 SELČ na met. stanici Praha-Ruzyně,2022-07-15T23:00:00.000+02:00,94653,Počasí v ČR 2022,4337194,Maximální denní teplota ve stupních C,Společenské sázky
